worker_id,platform,location,daily_earnings,weekly_earnings,monthly_earnings,working_hours,completed_orders,platform_rating,fuel_expenses,maintenance_cost,business_expenses,upi_transactions,cash_transactions,monthly_expenses,savings,average_bank_balance,loan_history,repayment_history,years_of_experience,days_active,weekend_income,festival_income,family_size,dependents,repayment_capability_score,risk_level,eligible_loan_amount,recommended_daily_repayment,default_probability
GIG-106502,Zomato,Kolkata,1357.5203762835638,7825.95,33651.58,43.7,424,3.78,8156.31,2652.06,10808.37,136,33,28851.989999999998,3825.18,9892.67,4,1.0,6.5,1460,3850.17,3509.23,4,2,67.4,MEDIUM,61000.0,379.56,0.1011
GIG-106503,Porter,Hyderabad,904.1932276235016,5494.59,23626.74,50.0,632,4.23,6785.92,1586.91,8372.83,133,12,19046.35,3344.13,10382.64,2,0.9,2.5,734,2733.34,3770.74,4,2,66.3,MEDIUM,43000.0,267.56,0.108
GIG-106504,Urban Company,Pune,1099.3278201986013,7221.18,31051.07,41.5,368,4.42,4427.66,3258.65,7686.3099999999995,102,24,25351.68,3688.71,8882.39,3,0.74,4.0,1198,2669.88,9120.25,4,3,66.1,MEDIUM,56000.0,348.44,0.1308
GIG-106505,Swiggy,Kolkata,1277.0172579861924,7992.45,34367.53,32.4,385,4.62,7814.37,1932.91,9747.28,147,5,23486.300000000003,8271.82,22922.38,1,0.91,7.4,1460,3758.57,7271.68,6,5,84.5,LOW,82000.0,510.22,0.0178
GIG-106506,Porter,Kolkata,1472.5942406956297,8671.31,37286.63,40.4,325,3.73,6346.3,1731.54,8077.84,142,33,26125.670000000002,8639.76,28360.07,1,0.9,1.5,425,4081.02,5731.93,4,3,80.4,LOW,89000.0,553.78,0.0299
GIG-106507,Zepto,Delhi NCR,1286.4879319702977,8687.05,37354.31,32.8,444,4.79,8466.43,3506.95,11973.380000000001,78,10,25264.050000000003,6182.95,22751.26,0,1.0,7.9,1460,4077.33,10854.95,3,2,79.7,LOW,90000.0,560.0,0.0251
GIG-106508,Uber,Pune,1247.7200435937348,7839.68,33710.62,47.0,488,4.06,5387.89,2880.14,8268.03,172,26,27969.43,3652.61,11612.12,2,0.94,5.5,1460,3557.05,5530.86,4,3,64.4,MEDIUM,61000.0,379.56,0.1073
GIG-106509,Urban Company,Hyderabad,1385.6267173543429,7947.04,34172.27,47.8,511,4.73,8090.42,2635.44,10725.86,129,35,29037.38,3216.61,10689.02,2,0.83,5.8,1460,3531.37,3556.85,6,4,62.2,MEDIUM,62000.0,385.78,0.133
GIG-106510,Uber,Kolkata,1203.7424061965703,7452.81,32047.08,54.7,457,3.62,5294.66,3487.74,8782.4,111,37,22078.09,6894.91,27370.49,0,1.0,5.4,1460,3604.42,7717.97,4,2,81.0,LOW,77000.0,479.11,0.0375
GIG-106511,Urban Company,Ahmedabad,684.8994466552144,4065.95,17483.58,37.2,314,3.63,4286.42,1126.71,5413.13,101,23,15896.55,1364.63,3710.29,2,0.85,0.7,229,1974.01,3066.55,2,0,51.6,HIGH,21000.0,130.67,0.1959
GIG-106512,Uber,Pune,465.05394182997793,2818.11,12117.87,45.2,400,3.92,3177.25,1005.36,4182.61,97,13,9697.11,1257.76,3365.32,1,0.7,3.4,1041,1404.56,1782.81,6,5,46.2,HIGH,15000.0,93.33,0.2953
GIG-106513,Urban Company,Bengaluru,600.2573202604742,3543.31,15236.23,58.2,739,4.2,3741.39,1569.39,5310.78,101,19,12134.79,2330.28,3871.24,0,1.0,4.0,1185,1658.28,2816.95,4,3,64.1,MEDIUM,27000.0,168.0,0.0923
GIG-106514,Urban Company,Bengaluru,1345.0844687716635,7997.4,34388.82,53.9,581,4.04,4859.91,2673.92,7533.83,126,21,25064.36,7630.19,28012.75,1,0.96,7.1,1460,3804.11,6088.88,4,2,74.2,MEDIUM,62000.0,385.78,0.1015
GIG-106515,Zomato,Mumbai,1241.0312588916686,7996.49,34384.91,45.0,417,3.87,8155.39,1499.71,9655.1,65,30,29909.46,2849.45,11387.33,2,0.72,4.6,1367,3497.78,5273.58,3,2,60.0,MEDIUM,62000.0,385.78,0.0878
GIG-106516,Porter,Bengaluru,1538.8611729202266,8829.11,37965.17,46.2,532,4.27,6142.35,2845.11,8987.460000000001,142,34,28809.010000000002,6126.76,23365.0,0,1.0,4.8,1429,4824.89,4284.4,4,3,81.2,LOW,91000.0,566.22,0.0458
GIG-106517,Blinkit,Pune,1009.3893298710384,5833.12,25082.42,67.5,783,3.97,3199.18,2694.88,5894.0599999999995,43,17,18754.989999999998,3917.98,9524.27,1,0.95,3.6,1065,3216.02,4424.92,4,2,61.7,MEDIUM,45000.0,280.0,0.0625
GIG-106518,Swiggy,Pune,945.764816233872,5390.7,23180.01,40.8,347,4.22,6114.81,2359.65,8474.460000000001,100,32,20417.410000000003,1408.78,4055.15,1,0.93,3.9,1174,2609.18,5495.26,6,4,53.8,HIGH,28000.0,174.22,0.2069
GIG-106519,Blinkit,Ahmedabad,1674.5043499307396,9532.89,40991.43,56.0,731,4.97,9307.98,3698.57,13006.55,128,23,29310.55,7723.32,26748.16,0,1.0,4.1,1218,5230.7,9667.27,5,4,82.4,LOW,98000.0,609.78,0.0317
GIG-106520,Zepto,Bengaluru,1133.5008853141967,7493.37,32221.49,34.3,287,4.75,6017.89,2936.83,8954.720000000001,98,35,24932.13,5944.65,18548.52,1,0.81,5.0,1460,2871.56,4815.51,4,2,71.4,MEDIUM,58000.0,360.89,0.1085
GIG-106521,Zepto,Mumbai,1393.5148644864832,8363.96,35965.03,53.1,574,4.62,4509.13,4051.49,8560.619999999999,146,21,29710.61,4934.43,16626.0,1,0.92,0.6,160,4239.22,4724.12,3,1,71.0,MEDIUM,65000.0,404.44,0.0783
GIG-106522,Uber,Pune,2029.1870139635294,12741.31,54787.63,49.3,636,3.98,11485.26,6168.71,17653.97,165,22,43483.47,5684.21,9154.05,1,0.76,5.4,1460,6084.52,15699.58,3,2,70.9,MEDIUM,99000.0,616.0,0.0937
GIG-106523,Ola,Hyderabad,1095.0082740529529,6900.83,29673.57,48.2,386,4.06,7871.39,1952.11,9823.5,115,32,27430.2,1207.57,2073.93,0,1.0,5.7,1460,3083.63,5060.82,4,3,60.3,MEDIUM,53000.0,329.78,0.0672
GIG-106524,Blinkit,Chennai,411.06542459375237,2463.72,10594.0,53.9,552,4.65,1673.63,1077.76,2751.3900000000003,175,43,7752.13,1831.16,4050.57,1,0.98,5.7,1460,1272.66,1131.29,4,3,61.2,MEDIUM,19000.0,118.22,0.1097
GIG-106525,Ola,Delhi NCR,575.0996242071931,3173.07,13644.2,37.5,419,4.67,2011.57,1334.6,3346.17,136,23,9644.02,2673.63,4313.69,0,1.0,4.9,1460,1645.31,2274.19,2,1,64.9,MEDIUM,25000.0,155.56,0.0718
GIG-106526,Zepto,Hyderabad,1574.1193663202894,9720.07,41796.3,45.9,440,4.43,11956.62,2459.91,14416.53,127,21,34699.73,4295.65,9150.41,1,0.99,1.8,512,4243.57,10989.63,4,2,68.5,MEDIUM,75000.0,466.67,0.0812
GIG-106527,Zomato,Bengaluru,578.6351033078528,3363.11,14461.37,36.1,382,3.96,3437.67,767.97,4205.64,112,27,11906.35,1692.92,4750.96,0,1.0,5.7,1460,1820.72,2541.95,4,2,59.2,HIGH,17000.0,105.78,0.2588
GIG-106528,Zepto,Bengaluru,993.1853265800472,6116.08,26299.14,40.1,522,4.73,4437.85,2288.12,6725.97,42,34,17283.29,4653.46,8188.24,0,1.0,6.4,1460,2854.98,7061.4,4,3,71.7,MEDIUM,47000.0,292.44,0.0714
GIG-106529,Porter,Bengaluru,952.8859676570567,6346.26,27288.92,52.7,595,4.12,5749.46,1592.56,7342.02,124,18,20642.690000000002,5710.67,21194.85,1,0.87,5.2,1460,2387.92,3583.07,3,1,63.6,MEDIUM,49000.0,304.89,0.1233
GIG-106530,Urban Company,Bengaluru,894.4748558890539,5499.08,23646.04,35.4,296,4.26,2865.56,1604.75,4470.3099999999995,132,30,15374.109999999999,5939.84,21387.68,1,0.72,2.7,818,2263.22,4070.42,3,2,69.5,MEDIUM,43000.0,267.56,0.0922
GIG-106531,Uber,Mumbai,1262.7320917472114,8355.84,35930.11,43.8,386,4.06,6528.24,1835.74,8363.98,148,42,29039.52,5633.35,11593.32,0,1.0,6.3,1460,3996.31,8070.57,3,2,73.2,MEDIUM,65000.0,404.44,0.0755
GIG-106532,Zepto,Ahmedabad,712.6963881852918,4251.09,18279.69,53.6,533,4.88,5041.04,1077.75,6118.79,91,28,13921.779999999999,2947.88,10130.65,2,0.77,7.9,1460,1887.89,2224.1,6,5,63.1,MEDIUM,33000.0,205.33,0.0903
GIG-106533,Swiggy,Pune,982.9911489374163,6256.09,26901.19,42.3,587,4.93,5911.54,1981.89,7893.43,129,9,22665.04,3252.04,9415.28,0,1.0,6.1,1460,2499.33,3186.48,4,3,75.1,LOW,65000.0,404.44,0.0392
GIG-106534,Uber,Kolkata,1110.9146748077976,7374.73,31711.34,61.6,592,4.29,4734.87,1674.32,6409.19,172,19,21155.85,8955.78,16146.2,0,1.0,4.7,1404,3215.21,7501.68,5,4,80.7,LOW,76000.0,472.89,0.0241
GIG-106535,Porter,Mumbai,779.4007041658222,4572.25,19660.67,33.3,298,4.49,6144.95,1173.08,7318.03,92,31,15976.27,2327.14,6575.24,0,1.0,1.7,505,2297.41,5376.25,5,4,65.0,MEDIUM,35000.0,217.78,0.0862
GIG-106536,Uber,Pune,1051.920064017194,6823.8,29342.34,32.1,343,4.03,8043.17,2123.72,10166.89,111,24,24375.3,4229.15,13931.81,2,0.7,5.5,1460,3086.8,7363.3,4,3,67.2,MEDIUM,53000.0,329.78,0.0931
GIG-106537,Ola,Delhi NCR,1350.4827062357544,7515.23,32315.49,41.7,452,4.2,7961.21,2751.44,10712.65,107,30,25539.440000000002,4213.48,12314.08,0,1.0,2.7,833,4295.59,4179.13,2,1,69.1,MEDIUM,58000.0,360.89,0.0661
GIG-106538,Uber,Mumbai,1864.0575361094307,10917.9,46946.97,45.1,493,4.94,8656.03,3057.5,11713.53,100,33,29884.96,12325.24,35004.34,3,0.82,3.1,919,4577.93,8704.57,2,0,87.8,LOW,113000.0,703.11,0.0154
GIG-106539,Zomato,Bengaluru,692.7562823126789,3820.25,16427.08,53.6,697,4.54,2706.48,1254.03,3960.51,105,17,10810.720000000001,3872.07,13914.92,1,0.98,4.7,1389,1855.9,4526.9,5,4,75.7,LOW,39000.0,242.67,0.0347
GIG-106540,Zepto,Delhi NCR,1326.0316449384345,8776.46,37738.78,39.0,453,4.22,5547.47,4141.99,9689.46,83,23,31651.32,5047.48,13061.1,0,1.0,6.0,1460,3425.12,10997.47,2,1,73.6,MEDIUM,68000.0,423.11,0.0893
GIG-106541,Swiggy,Hyderabad,1388.5824610271588,9081.21,39049.2,57.7,528,4.36,8403.02,3719.09,12122.11,184,39,33531.3,4668.1,18262.64,3,0.93,6.5,1460,3368.15,5617.07,4,3,76.8,LOW,94000.0,584.89,0.0222
GIG-106542,Ola,Pune,1089.9100056463706,7069.4,30398.42,45.2,462,3.74,4131.27,1259.3,5390.570000000001,103,22,16597.170000000002,11062.11,37983.77,1,0.99,1.7,519,3054.69,4080.15,3,2,77.2,LOW,73000.0,454.22,0.0149
GIG-106543,Porter,Ahmedabad,1693.4725042871041,10692.44,45977.49,34.8,360,3.7,13563.96,4776.91,18340.87,113,36,37499.22,6796.45,23971.75,3,0.91,1.7,485,4152.7,6243.14,6,5,76.2,LOW,110000.0,684.44,0.0282
GIG-106544,Zomato,Mumbai,1153.234924980228,6616.21,28449.7,42.9,398,4.05,3835.94,1486.04,5321.98,121,27,18881.79,6732.8,11732.38,0,1.0,4.9,1460,3095.18,4413.62,3,2,76.6,LOW,68000.0,423.11,0.0498
GIG-106545,Uber,Pune,1274.3818999176274,7316.62,31461.47,43.3,379,4.19,4218.48,2831.08,7049.5599999999995,110,44,24075.5,5248.12,13017.86,0,1.0,4.4,1317,3830.43,8878.85,5,4,75.0,LOW,76000.0,472.89,0.0373
GIG-106546,Zepto,Bengaluru,1218.9041628991827,8063.71,34673.95,48.2,621,3.76,8901.12,1507.52,10408.640000000001,75,12,29950.090000000004,3831.21,13550.15,3,0.86,4.8,1421,3547.46,10293.68,3,1,61.8,MEDIUM,62000.0,385.78,0.0752
GIG-106547,Zepto,Chennai,730.7989040771889,4147.8,17835.54,44.1,446,3.68,5052.75,832.71,5885.46,146,12,16448.91,1013.85,2266.2,1,0.93,1.1,344,2070.81,2015.58,5,3,49.9,HIGH,21000.0,130.67,0.2132
GIG-106548,Swiggy,Pune,1324.815755186056,8400.34,36121.46,52.6,426,4.17,5673.5,2029.36,7702.86,133,30,21163.04,11414.12,42192.57,2,0.89,1.3,382,3251.26,10422.38,3,1,73.7,MEDIUM,65000.0,404.44,0.1399
GIG-106549,Zomato,Ahmedabad,1134.6386410791154,6460.81,27781.48,45.2,376,3.99,7279.46,2357.83,9637.29,112,34,22131.79,4284.76,6429.28,0,1.0,6.9,1460,3072.46,3831.93,4,3,66.0,MEDIUM,50000.0,311.11,0.1344
GIG-106550,Ola,Mumbai,1237.600281809739,6841.15,29416.94,44.2,427,4.68,5167.66,2519.84,7687.5,151,22,24055.489999999998,3431.27,8853.58,3,0.89,4.9,1458,3909.42,3846.47,5,3,62.1,MEDIUM,53000.0,329.78,0.0974
GIG-106551,Ola,Bengaluru,1579.026660465629,10329.73,44417.84,44.4,437,4.97,13423.08,4075.61,17498.69,147,33,38511.759999999995,4626.88,18286.09,3,0.75,2.1,647,3794.14,7534.24,3,2,71.9,MEDIUM,80000.0,497.78,0.083
GIG-106552,Swiggy,Kolkata,1568.6219334191446,9532.06,40987.86,28.5,280,3.71,11201.67,4683.01,15884.68,135,21,40049.84,621.46,2356.79,0,1.0,4.1,1241,4814.46,9939.25,4,2,56.8,HIGH,49000.0,304.89,0.2533
GIG-106553,Porter,Delhi NCR,1127.414322330336,7579.99,32593.96,37.4,363,4.49,4542.61,2465.7,7008.3099999999995,157,24,23696.83,5155.17,12917.6,0,1.0,3.6,1068,3450.47,8591.78,3,1,70.1,MEDIUM,59000.0,367.11,0.0679
GIG-106554,Zepto,Chennai,1540.1033377848266,9226.75,39675.03,40.1,504,3.94,12214.18,3811.62,16025.8,120,27,34026.8,4563.89,12141.0,0,1.0,6.4,1460,3847.81,8387.76,6,4,71.7,MEDIUM,71000.0,441.78,0.1263
GIG-106555,Ola,Ahmedabad,680.9565302491669,4542.34,19532.06,40.0,520,4.93,4419.46,1160.41,5579.87,118,25,16963.49,2233.57,4084.94,1,0.8,2.6,750,1741.43,5332.82,4,3,59.0,HIGH,23000.0,143.11,0.2655
GIG-106556,Urban Company,Pune,996.6530544247664,6689.55,28765.06,59.2,826,3.9,5596.29,3361.42,8957.71,104,12,23020.75,4111.16,8645.94,2,0.93,4.5,1332,2840.66,7578.87,4,3,65.2,MEDIUM,52000.0,323.56,0.0699
GIG-106557,Swiggy,Ahmedabad,596.4886547868565,3652.83,15707.17,37.2,475,4.35,2891.02,1129.83,4020.85,114,26,12208.789999999999,2145.85,8570.14,1,0.75,4.7,1411,1836.22,2845.14,3,1,53.3,HIGH,19000.0,118.22,0.2517
GIG-106558,Zepto,Kolkata,913.9250700085806,5696.93,24496.8,45.8,434,4.44,6566.04,1364.21,7930.25,121,40,18056.4,3390.19,6686.41,0,1.0,3.6,1071,2554.04,2919.1,4,3,62.7,MEDIUM,44000.0,273.78,0.0691
GIG-106559,Blinkit,Bengaluru,1066.377893501916,7012.19,30152.42,47.9,428,4.97,4906.29,2044.62,6950.91,105,27,18962.41,9853.77,31543.64,1,0.84,4.2,1272,2803.76,3660.63,4,2,86.2,LOW,72000.0,448.0,0.0133
GIG-106560,Zepto,Delhi NCR,1151.1505814608875,6875.05,29562.72,27.6,312,3.77,7423.89,2951.97,10375.86,112,24,25692.800000000003,1946.79,5500.93,1,0.99,4.9,1448,2890.78,3343.07,6,5,64.1,MEDIUM,53000.0,329.78,0.084
GIG-106561,Uber,Delhi NCR,1563.6114088194793,9620.06,41366.26,58.0,465,4.61,11455.83,3677.36,15133.19,157,31,33857.82,4791.33,8921.87,0,1.0,3.7,1132,4305.55,5894.73,3,1,79.2,LOW,99000.0,616.0,0.0136
GIG-106562,Porter,Mumbai,890.307520980672,5739.37,24679.29,48.5,607,3.99,6645.08,1042.87,7687.95,122,25,18902.48,4673.46,8693.99,2,0.95,2.4,716,2298.8,4081.87,3,2,69.7,MEDIUM,44000.0,273.78,0.0663
GIG-106563,Zomato,Bengaluru,1671.5495366197338,9301.2,39995.16,54.3,594,3.7,5475.8,4624.7,10100.5,96,14,30986.88,6729.31,22440.25,1,0.95,3.8,1118,4802.14,4733.52,6,5,73.7,MEDIUM,72000.0,448.0,0.1065
GIG-106564,Swiggy,Delhi NCR,1329.0446886489178,8287.59,35636.64,44.7,550,4.6,4650.04,3645.58,8295.619999999999,156,15,28982.17,5455.54,10795.61,2,0.72,2.8,835,3754.19,4684.55,3,1,66.9,MEDIUM,64000.0,398.22,0.0975
GIG-106565,Porter,Mumbai,1151.5342260807702,7149.22,30741.65,49.5,605,4.57,5959.22,2878.63,8837.85,133,8,23800.59,5012.35,11601.09,2,0.93,5.0,1460,3104.78,5246.85,5,3,72.7,MEDIUM,55000.0,342.22,0.0784
GIG-106566,Zepto,Hyderabad,768.4342478089862,4902.08,21078.94,39.0,458,3.85,4466.04,1730.08,6196.12,151,32,15604.029999999999,4131.44,12344.88,2,0.88,3.0,891,2437.92,2782.64,3,2,65.7,MEDIUM,38000.0,236.44,0.1306
GIG-106567,Uber,Bengaluru,933.5145855817649,5521.46,23742.28,50.4,690,4.88,3804.04,2127.91,5931.95,151,38,14450.04,4865.67,12341.86,1,0.89,0.6,162,2776.9,6225.63,4,2,69.8,MEDIUM,43000.0,267.56,0.0792
GIG-106568,Swiggy,Pune,1040.5870925720803,6671.67,28688.18,64.9,842,4.25,8600.44,1555.14,10155.58,64,17,27107.019999999997,1172.31,2455.14,0,1.0,1.2,367,2995.76,6200.32,3,2,62.0,MEDIUM,52000.0,323.56,0.1051
GIG-106569,Swiggy,Bengaluru,1526.727079881656,9081.93,39052.3,37.4,359,4.28,5858.37,4603.75,10462.119999999999,144,-2,32879.869999999995,5018.66,8734.6,0,1.0,5.3,1460,3943.17,8858.69,6,4,74.6,MEDIUM,70000.0,435.56,0.1248
GIG-106570,Blinkit,Kolkata,1778.4872578869954,11503.59,49465.44,49.9,432,4.21,7675.77,3055.13,10730.900000000001,151,12,40385.78,5089.07,12478.78,0,1.0,1.3,374,4742.34,5736.05,4,2,74.3,MEDIUM,89000.0,553.78,0.1389
GIG-106571,Swiggy,Delhi NCR,673.5754285613931,3786.29,16281.05,57.0,544,3.89,4130.79,970.5,5101.29,166,26,11662.74,3920.6,10727.44,0,1.0,4.1,1218,2037.47,3462.72,4,3,71.2,MEDIUM,29000.0,180.44,0.1108
GIG-106572,Urban Company,Hyderabad,1262.613649118119,7039.79,30271.1,45.9,481,4.54,5974.27,2961.58,8935.85,105,19,24633.35,4987.24,9245.34,0,1.0,6.5,1460,3241.56,5642.16,4,3,75.2,LOW,73000.0,454.22,0.0426
GIG-106573,Zomato,Hyderabad,1219.9712759742492,7474.49,32140.31,47.0,479,4.04,7783.2,2063.87,9847.07,106,20,21973.190000000002,6330.97,22484.99,0,1.0,4.1,1229,2993.58,7067.21,5,3,76.1,LOW,77000.0,479.11,0.027
GIG-106574,Ola,Bengaluru,400.0,2240.02,9632.09,59.3,726,4.91,3058.58,586.32,3644.9,138,37,8566.23,555.62,1778.86,2,0.84,6.7,1460,1271.79,1099.84,6,5,49.9,HIGH,12000.0,74.67,0.1756
GIG-106575,Swiggy,Hyderabad,1629.9365402717567,9914.63,42632.91,50.4,480,4.06,6464.29,3363.55,9827.84,94,36,34872.3,4210.76,15112.18,3,0.81,2.9,849,4377.89,8288.54,3,1,61.7,MEDIUM,77000.0,479.11,0.1278
GIG-106576,Zepto,Pune,866.4385111581352,5807.08,24970.44,39.7,398,4.46,3887.12,2328.42,6215.54,144,9,18320.08,5526.08,21942.12,2,0.96,2.2,668,2507.38,5953.82,5,3,77.1,LOW,60000.0,373.33,0.0243
GIG-106577,Zepto,Hyderabad,953.3076539766263,5255.21,22597.4,57.7,631,4.85,7101.79,1190.34,8292.13,114,24,16681.53,4540.18,9695.27,4,0.73,3.6,1058,2966.66,4408.75,4,2,68.3,MEDIUM,41000.0,255.11,0.128
GIG-106578,Urban Company,Delhi NCR,1777.8849443761164,11817.57,50815.55,50.6,626,4.34,15709.93,4767.56,20477.49,143,22,41848.59,7512.43,17605.68,1,0.81,5.4,1460,5129.99,11880.28,3,2,78.7,LOW,122000.0,759.11,0.048
GIG-106579,Porter,Kolkata,1279.2679682199644,7399.83,31819.27,45.9,626,4.2,4776.76,3612.55,8389.310000000001,128,48,25416.24,4173.69,16567.01,0,1.0,5.9,1460,3315.29,8306.64,4,3,67.3,MEDIUM,57000.0,354.67,0.1342
GIG-106580,Blinkit,Hyderabad,1334.1229381055098,8943.9,38458.77,49.7,416,3.82,7798.05,3695.39,11493.44,112,19,31166.260000000002,4578.27,11755.26,2,0.82,1.1,358,3581.09,5231.73,3,2,61.5,MEDIUM,69000.0,429.33,0.0884
GIG-106581,Zomato,Delhi NCR,900.7022857681435,5115.16,21995.19,33.6,285,4.37,4648.5,1287.82,5936.32,87,37,15655.02,5181.98,13775.53,1,0.81,5.2,1460,2538.3,6591.49,3,1,69.1,MEDIUM,40000.0,248.89,0.0931
GIG-106582,Zomato,Kolkata,826.0408227483464,5487.37,23595.69,52.3,617,3.72,6279.31,1571.96,7851.27,115,30,17876.68,4371.43,7304.83,2,0.81,6.0,1460,2113.38,6237.19,4,2,66.3,MEDIUM,42000.0,261.33,0.1134
GIG-106583,Uber,Kolkata,496.69226325489205,2946.86,12671.5,46.9,482,3.81,3982.89,640.8,4623.69,137,19,9331.09,2348.25,4719.24,0,1.0,0.5,145,1582.01,1600.08,3,1,67.5,MEDIUM,23000.0,143.11,0.1001
GIG-106584,Uber,Kolkata,1061.9096139658898,6074.24,26119.23,62.5,524,3.83,4462.69,1160.94,5623.629999999999,93,26,19931.16,4410.95,8873.98,1,0.93,1.8,538,3241.36,3039.69,4,3,63.4,MEDIUM,47000.0,292.44,0.1378
GIG-106585,Blinkit,Delhi NCR,1044.2481666947551,6880.2,29584.86,45.2,387,4.61,7913.66,3120.77,11034.43,81,22,26235.309999999998,2396.81,5380.01,1,1.0,6.8,1460,3140.46,3219.14,2,1,66.2,MEDIUM,53000.0,329.78,0.1106
GIG-106586,Porter,Bengaluru,859.3142885958006,5408.26,23255.52,45.9,528,4.54,4204.89,2298.0,6502.89,101,34,18987.760000000002,3562.64,9139.88,0,1.0,3.0,887,2269.9,5663.52,5,3,70.9,MEDIUM,42000.0,261.33,0.1221
GIG-106587,Blinkit,Hyderabad,929.3921338517632,5823.66,25041.74,37.1,512,3.65,6661.76,1560.45,8222.210000000001,78,31,19462.47,2804.26,9062.22,0,1.0,3.8,1161,2913.71,7201.72,6,5,64.1,MEDIUM,45000.0,280.0,0.1192
GIG-106588,Porter,Pune,1134.7151487631054,6751.29,29030.55,41.9,555,4.85,7784.03,1256.08,9040.11,139,17,26391.57,1543.91,4199.65,1,0.86,4.6,1393,2916.43,4774.86,2,0,56.1,HIGH,35000.0,217.78,0.25
GIG-106589,Blinkit,Kolkata,1133.3866589924405,7460.88,32081.78,54.9,755,3.92,7582.93,3074.47,10657.4,93,29,22530.82,6742.83,13098.81,1,0.75,3.3,999,3215.87,9474.67,5,3,67.4,MEDIUM,58000.0,360.89,0.123
GIG-106590,Zepto,Chennai,977.5939056563132,5712.2,24562.46,61.5,560,4.05,5091.78,1117.55,6209.33,169,16,19996.75,3482.84,5914.23,0,1.0,1.3,393,2955.99,6844.97,4,2,65.3,MEDIUM,44000.0,273.78,0.0974
GIG-106591,Urban Company,Kolkata,1384.3629556265255,7997.27,34388.26,53.1,532,4.34,6001.29,2380.2,8381.49,103,24,23323.010000000002,9751.1,17983.91,2,0.99,5.8,1460,4342.12,7877.06,4,3,79.3,LOW,83000.0,516.44,0.0348
GIG-106592,Urban Company,Chennai,891.144141366319,5926.39,25483.48,45.3,368,4.5,4043.17,1825.82,5868.99,116,21,17626.25,5974.42,22805.23,2,0.92,2.8,855,2406.53,6519.96,3,1,70.9,MEDIUM,46000.0,286.22,0.1261
GIG-106593,Swiggy,Mumbai,1497.3258369426712,9151.14,39349.9,41.6,545,4.3,8944.83,3897.67,12842.5,73,20,30319.82,7789.3,22384.31,1,0.99,6.3,1460,4774.95,8107.79,3,1,83.0,LOW,94000.0,584.89,0.0221
GIG-106594,Uber,Pune,1937.145660439156,12582.36,54104.15,54.5,457,3.8,7657.27,3653.03,11310.300000000001,130,20,34318.08,17697.49,54180.09,2,0.98,7.4,1460,5056.04,15763.15,6,4,92.5,LOW,130000.0,808.89,0.0187
GIG-106595,Uber,Kolkata,988.1297612648336,6640.47,28554.02,53.5,432,4.02,7335.87,2589.61,9925.48,169,30,21343.809999999998,4951.33,15845.67,0,1.0,2.9,860,2519.5,2937.07,4,2,69.5,MEDIUM,51000.0,317.33,0.1261
GIG-106596,Blinkit,Delhi NCR,1450.7544951118418,9224.59,39665.74,40.2,334,4.78,10467.25,3540.71,14007.96,103,-5,37081.14,2165.69,4666.44,4,0.86,5.2,1460,3809.87,11086.29,3,2,63.0,MEDIUM,71000.0,441.78,0.0721
GIG-106597,Zepto,Bengaluru,1650.8807858450805,9237.21,39720.0,43.2,439,3.91,11403.7,4160.92,15564.62,176,26,37434.66,1369.52,2592.8,1,0.84,6.8,1460,5271.35,10575.97,4,2,58.6,HIGH,48000.0,298.67,0.1539
GIG-106598,Zepto,Ahmedabad,1220.7156584638726,8174.26,35149.32,67.8,576,3.87,5526.05,1824.46,7350.51,119,31,21036.59,10838.06,16316.82,2,0.91,7.8,1460,3077.4,9711.62,4,3,81.7,LOW,84000.0,522.67,0.0488
GIG-106599,Blinkit,Mumbai,813.2693618557835,5133.62,22074.57,48.1,642,4.29,5229.96,2139.52,7369.48,132,35,16030.92,3254.02,9529.88,0,1.0,5.4,1460,2259.81,2249.48,5,3,62.9,MEDIUM,40000.0,248.89,0.0766
GIG-106600,Ola,Chennai,813.5600098106547,5407.81,23253.58,47.1,558,4.84,3664.74,2788.01,6452.75,141,21,19226.02,3438.81,7423.44,1,0.99,7.3,1460,2158.5,3558.6,4,2,70.5,MEDIUM,42000.0,261.33,0.1032
GIG-106601,Uber,Delhi NCR,1028.4341314476112,6830.42,29370.81,48.4,526,3.68,8605.56,1782.07,10387.63,104,27,23252.89,4718.36,14897.26,1,0.94,5.0,1460,3150.66,3286.69,4,3,68.1,MEDIUM,53000.0,329.78,0.1211
GIG-106602,Urban Company,Kolkata,817.1859316464453,5340.66,22964.84,34.5,451,4.55,3859.69,2002.08,5861.77,140,20,16920.42,3664.84,9750.51,1,0.94,7.9,1460,1984.93,5774.84,6,4,65.2,MEDIUM,41000.0,255.11,0.0871
GIG-106603,Zomato,Bengaluru,1508.5729516696504,8390.82,36080.53,46.0,629,4.36,7581.66,1879.72,9461.38,165,21,26088.68,7952.13,25420.02,0,1.0,3.0,879,4184.6,9926.25,4,3,81.7,LOW,87000.0,541.33,0.017
GIG-106604,Urban Company,Ahmedabad,796.8090391036,5020.4,21587.72,50.0,473,4.24,5366.03,2379.13,7745.16,126,26,16065.77,4772.62,11077.33,0,1.0,2.1,629,2341.53,6262.96,4,3,63.3,MEDIUM,39000.0,242.67,0.1148
GIG-106605,Urban Company,Pune,1622.3058619317499,10331.03,44423.43,34.2,302,4.41,9940.01,3324.44,13264.45,69,19,33876.479999999996,7667.94,19836.21,2,0.71,1.2,361,5132.11,12941.61,4,2,75.6,LOW,107000.0,665.78,0.0124
