schema,table,ordinal,column,type,nullable,default,primary_key,unique,references,definition
planning,forecast_models,3,name,text,no,,no,no,,name text NOT NULL
planning,forecast_models,4,model_type,text,no,,no,no,,model_type text NOT NULL
planning,forecast_models,5,model_version,text,no,,no,no,,model_version text NOT NULL
planning,forecast_models,6,artifact_reference,text,yes,,no,no,,artifact_reference text
planning,forecast_models,7,feature_schema,jsonb,no,,no,no,,feature_schema jsonb NOT NULL
planning,forecast_models,8,output_schema,jsonb,no,,no,no,,output_schema jsonb NOT NULL
planning,forecast_models,9,training_data_window,jsonb,yes,,no,no,,training_data_window jsonb
planning,forecast_models,10,validation_metrics,jsonb,no,'{}',no,no,,validation_metrics jsonb NOT NULL DEFAULT '{}'
planning,forecast_models,11,approved_for_clinical_ops,boolean,no,false,no,no,,approved_for_clinical_ops boolean NOT NULL DEFAULT false
planning,forecast_models,12,status,core.record_status,no,'draft',no,no,,status core.record_status NOT NULL DEFAULT 'draft'
planning,forecast_models,13,approved_by,uuid,yes,,no,no,iam.users(id),approved_by uuid REFERENCES iam.users(id)
planning,forecast_models,14,approved_at,timestamptz,yes,,no,no,,approved_at timestamptz
planning,forecast_models,15,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
planning,forecast_models,16,"UNIQUE(tenant_id,name,model_version)",,yes,,no,yes,,"UNIQUE(tenant_id,name,model_version)"
planning,demand_forecasts,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,demand_forecasts,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,demand_forecasts,3,scenario_version_id,uuid,no,,no,no,planning.scenario_versions(id),scenario_version_id uuid NOT NULL REFERENCES planning.scenario_versions(id) ON DELETE CASCADE
planning,demand_forecasts,4,forecast_model_id,uuid,yes,,no,no,planning.forecast_models(id),forecast_model_id uuid REFERENCES planning.forecast_models(id)
planning,demand_forecasts,5,facility_id,uuid,no,,no,no,core.facilities(id),facility_id uuid NOT NULL REFERENCES core.facilities(id)
planning,demand_forecasts,6,department_id,uuid,yes,,no,no,core.departments(id),department_id uuid REFERENCES core.departments(id)
planning,demand_forecasts,7,cohort_id,uuid,yes,,no,no,clinical.patient_cohorts(id),cohort_id uuid REFERENCES clinical.patient_cohorts(id)
planning,demand_forecasts,8,metric_code,text,no,,no,no,,metric_code text NOT NULL
planning,demand_forecasts,9,generated_at,timestamptz,no,,no,no,,generated_at timestamptz NOT NULL
planning,demand_forecasts,10,horizon_starts_at,timestamptz,no,,no,no,,horizon_starts_at timestamptz NOT NULL
planning,demand_forecasts,11,horizon_ends_at,timestamptz,no,,no,no,,horizon_ends_at timestamptz NOT NULL
planning,demand_forecasts,12,confidence_level,core.probability,yes,,no,no,,confidence_level core.probability
planning,demand_forecasts,13,model_input_hash,core.sha256_hex,yes,,no,no,,model_input_hash core.sha256_hex
planning,demand_forecasts,14,status,core.execution_status,no,'succeeded',no,no,,status core.execution_status NOT NULL DEFAULT 'succeeded'
planning,demand_forecasts,15,metadata,jsonb,no,'{}',no,no,,metadata jsonb NOT NULL DEFAULT '{}'
planning,demand_forecasts,16,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
planning,demand_forecast_points,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,demand_forecast_points,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,demand_forecast_points,3,demand_forecast_id,uuid,no,,no,no,planning.demand_forecasts(id),demand_forecast_id uuid NOT NULL REFERENCES planning.demand_forecasts(id) ON DELETE CASCADE
planning,demand_forecast_points,4,bucket_start,timestamptz,no,,no,no,,bucket_start timestamptz NOT NULL
planning,demand_forecast_points,5,bucket_end,timestamptz,no,,no,no,,bucket_end timestamptz NOT NULL
planning,demand_forecast_points,6,point_value,"numeric(18,6)",no,,no,no,,"point_value numeric(18,6) NOT NULL"
planning,demand_forecast_points,7,lower_bound,"numeric(18,6)",yes,,no,no,,"lower_bound numeric(18,6)"
planning,demand_forecast_points,8,upper_bound,"numeric(18,6)",yes,,no,no,,"upper_bound numeric(18,6)"
planning,demand_forecast_points,9,quantiles,jsonb,no,'{}',no,no,,quantiles jsonb NOT NULL DEFAULT '{}'
planning,demand_forecast_points,10,CHECK(bucket_end>bucket_start),,yes,,no,no,,CHECK(bucket_end>bucket_start)
planning,optimization_models,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,optimization_models,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,optimization_models,3,name,text,no,,no,no,,name text NOT NULL
planning,optimization_models,4,model_type,text,no,,no,no,,model_type text NOT NULL
planning,optimization_models,5,model_version,text,no,,no,no,,model_version text NOT NULL
planning,optimization_models,6,formulation_reference,text,yes,,no,no,,formulation_reference text
planning,optimization_models,7,input_schema,jsonb,no,,no,no,,input_schema jsonb NOT NULL
planning,optimization_models,8,output_schema,jsonb,no,,no,no,,output_schema jsonb NOT NULL
planning,optimization_models,9,objective_catalog,jsonb,no,,no,no,,objective_catalog jsonb NOT NULL
planning,optimization_models,10,constraint_catalog,jsonb,no,,no,no,,constraint_catalog jsonb NOT NULL
planning,optimization_models,11,validation_suite_reference,text,yes,,no,no,,validation_suite_reference text
planning,optimization_models,12,status,core.record_status,no,'draft',no,no,,status core.record_status NOT NULL DEFAULT 'draft'
planning,optimization_models,13,approved_by,uuid,yes,,no,no,iam.users(id),approved_by uuid REFERENCES iam.users(id)
planning,optimization_models,14,approved_at,timestamptz,yes,,no,no,,approved_at timestamptz
planning,optimization_models,15,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
planning,optimization_models,16,"UNIQUE(tenant_id,name,model_version)",,yes,,no,yes,,"UNIQUE(tenant_id,name,model_version)"
planning,solver_profiles,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,solver_profiles,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,solver_profiles,3,name,citext,no,,no,no,,name citext NOT NULL
planning,solver_profiles,4,solver_name,text,no,,no,no,,solver_name text NOT NULL
planning,solver_profiles,5,solver_version,text,no,,no,no,,solver_version text NOT NULL
planning,solver_profiles,6,parameters,jsonb,no,'{}',no,no,,parameters jsonb NOT NULL DEFAULT '{}'
planning,solver_profiles,7,time_limit_seconds,integer,yes,,no,no,,time_limit_seconds integer CHECK(time_limit_seconds>0)
planning,solver_profiles,8,optimality_gap,core.probability,yes,,no,no,,optimality_gap core.probability
planning,solver_profiles,9,deterministic,boolean,no,true,no,no,,deterministic boolean NOT NULL DEFAULT true
planning,solver_profiles,10,random_seed,bigint,yes,,no,no,,random_seed bigint
planning,solver_profiles,11,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
planning,solver_profiles,12,"UNIQUE(tenant_id,name)",,yes,,no,yes,,"UNIQUE(tenant_id,name)"
planning,objective_definitions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,objective_definitions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,objective_definitions,3,code,citext,no,,no,no,,code citext NOT NULL
planning,objective_definitions,4,name,text,no,,no,no,,name text NOT NULL
planning,objective_definitions,5,direction,text,no,,no,no,,"direction text NOT NULL CHECK(direction IN('minimize','maximize','target'))"
planning,objective_definitions,6,unit,text,yes,,no,no,,unit text
planning,objective_definitions,7,description,text,no,,no,no,,description text NOT NULL
planning,objective_definitions,8,calculation_expression,text,yes,,no,no,,calculation_expression text
planning,objective_definitions,9,default_weight,"numeric(18,8)",no,1,no,no,,"default_weight numeric(18,8) NOT NULL DEFAULT 1"
planning,objective_definitions,10,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
planning,objective_definitions,11,"UNIQUE(tenant_id,code)",,yes,,no,yes,,"UNIQUE(tenant_id,code)"
planning,constraint_definitions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,constraint_definitions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,constraint_definitions,3,code,citext,no,,no,no,,code citext NOT NULL
planning,constraint_definitions,4,name,text,no,,no,no,,name text NOT NULL
planning,constraint_definitions,5,category,text,no,,no,no,,category text NOT NULL
planning,constraint_definitions,6,default_strength,core.constraint_strength,no,,no,no,,default_strength core.constraint_strength NOT NULL
planning,constraint_definitions,7,default_severity,core.severity_level,no,,no,no,,default_severity core.severity_level NOT NULL
planning,constraint_definitions,8,description,text,no,,no,no,,description text NOT NULL
planning,constraint_definitions,9,expression_template,text,yes,,no,no,,expression_template text
planning,constraint_definitions,10,unit,text,yes,,no,no,,unit text
planning,constraint_definitions,11,source_policy_rule_id,uuid,yes,,no,no,policy.rules(id),source_policy_rule_id uuid REFERENCES policy.rules(id)
planning,constraint_definitions,12,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
planning,constraint_definitions,13,"UNIQUE(tenant_id,code)",,yes,,no,yes,,"UNIQUE(tenant_id,code)"
planning,optimization_runs,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,optimization_runs,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,optimization_runs,3,scenario_version_id,uuid,no,,no,no,planning.scenario_versions(id),scenario_version_id uuid NOT NULL REFERENCES planning.scenario_versions(id)
planning,optimization_runs,4,optimization_model_id,uuid,no,,no,no,planning.optimization_models(id),optimization_model_id uuid NOT NULL REFERENCES planning.optimization_models(id)
planning,optimization_runs,5,solver_profile_id,uuid,no,,no,no,planning.solver_profiles(id),solver_profile_id uuid NOT NULL REFERENCES planning.solver_profiles(id)
planning,optimization_runs,6,incident_id,uuid,yes,,no,no,incident.incidents(id),incident_id uuid REFERENCES incident.incidents(id)
planning,optimization_runs,7,run_number,integer,no,,no,no,,run_number integer NOT NULL
planning,optimization_runs,8,status,core.execution_status,no,'queued',no,no,,status core.execution_status NOT NULL DEFAULT 'queued'
planning,optimization_runs,9,requested_by,uuid,yes,,no,no,iam.users(id),requested_by uuid REFERENCES iam.users(id)
planning,optimization_runs,10,requested_at,timestamptz,no,now(),no,no,,requested_at timestamptz NOT NULL DEFAULT now()
planning,optimization_runs,11,started_at,timestamptz,yes,,no,no,,started_at timestamptz
planning,optimization_runs,12,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
planning,optimization_runs,13,input_hash,core.sha256_hex,yes,,no,no,,input_hash core.sha256_hex
planning,optimization_runs,14,model_hash,core.sha256_hex,yes,,no,no,,model_hash core.sha256_hex
planning,optimization_runs,15,solver_status,text,yes,,no,no,,solver_status text
planning,optimization_runs,16,objective_value,"numeric(24,8)",yes,,no,no,,"objective_value numeric(24,8)"
planning,optimization_runs,17,optimality_gap,core.probability,yes,,no,no,,optimality_gap core.probability
planning,optimization_runs,18,elapsed_ms,bigint,yes,,no,no,,elapsed_ms bigint
planning,optimization_runs,19,error_code,text,yes,,no,no,,error_code text
planning,optimization_runs,20,error_detail,text,yes,,no,no,,error_detail text
planning,optimization_runs,21,correlation_id,uuid,no,gen_random_uuid(),no,no,,correlation_id uuid NOT NULL DEFAULT gen_random_uuid()
planning,optimization_runs,22,trace_id,text,yes,,no,no,,trace_id text
planning,optimization_runs,23,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
planning,optimization_runs,24,"UNIQUE(scenario_version_id,run_number)",,yes,,no,yes,,"UNIQUE(scenario_version_id,run_number)"
planning,run_steps,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,run_steps,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,run_steps,3,optimization_run_id,uuid,no,,no,no,planning.optimization_runs(id),optimization_run_id uuid NOT NULL REFERENCES planning.optimization_runs(id) ON DELETE CASCADE
planning,run_steps,4,step_number,integer,no,,no,no,,step_number integer NOT NULL
planning,run_steps,5,step_name,text,no,,no,no,,step_name text NOT NULL
planning,run_steps,6,status,core.execution_status,no,,no,no,,status core.execution_status NOT NULL
planning,run_steps,7,started_at,timestamptz,yes,,no,no,,started_at timestamptz
planning,run_steps,8,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
planning,run_steps,9,input_summary,jsonb,no,'{}',no,no,,input_summary jsonb NOT NULL DEFAULT '{}'
planning,run_steps,10,output_summary,jsonb,no,'{}',no,no,,output_summary jsonb NOT NULL DEFAULT '{}'
planning,run_steps,11,log_reference,text,yes,,no,no,,log_reference text
planning,run_steps,12,error_detail,text,yes,,no,no,,error_detail text
planning,run_steps,13,"UNIQUE(optimization_run_id,step_number)",,yes,,no,yes,,"UNIQUE(optimization_run_id,step_number)"
planning,run_objectives,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,run_objectives,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,run_objectives,3,optimization_run_id,uuid,no,,no,no,planning.optimization_runs(id),optimization_run_id uuid NOT NULL REFERENCES planning.optimization_runs(id) ON DELETE CASCADE
planning,run_objectives,4,objective_definition_id,uuid,no,,no,no,planning.objective_definitions(id),objective_definition_id uuid NOT NULL REFERENCES planning.objective_definitions(id)
planning,run_objectives,5,weight,"numeric(18,8)",no,,no,no,,"weight numeric(18,8) NOT NULL"
planning,run_objectives,6,target_value,"numeric(24,8)",yes,,no,no,,"target_value numeric(24,8)"
planning,run_objectives,7,achieved_value,"numeric(24,8)",yes,,no,no,,"achieved_value numeric(24,8)"
planning,run_objectives,8,normalized_value,"numeric(24,8)",yes,,no,no,,"normalized_value numeric(24,8)"
planning,run_objectives,9,contribution,"numeric(24,8)",yes,,no,no,,"contribution numeric(24,8)"
planning,run_objectives,10,"UNIQUE(optimization_run_id,objective_definition_id)",,yes,,no,yes,,"UNIQUE(optimization_run_id,objective_definition_id)"
planning,run_constraints,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,run_constraints,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,run_constraints,3,optimization_run_id,uuid,no,,no,no,planning.optimization_runs(id),optimization_run_id uuid NOT NULL REFERENCES planning.optimization_runs(id) ON DELETE CASCADE
planning,run_constraints,4,constraint_definition_id,uuid,no,,no,no,planning.constraint_definitions(id),constraint_definition_id uuid NOT NULL REFERENCES planning.constraint_definitions(id)
planning,run_constraints,5,strength,core.constraint_strength,no,,no,no,,strength core.constraint_strength NOT NULL
planning,run_constraints,6,threshold_value,"numeric(24,8)",yes,,no,no,,"threshold_value numeric(24,8)"
planning,run_constraints,7,actual_value,"numeric(24,8)",yes,,no,no,,"actual_value numeric(24,8)"
planning,run_constraints,8,slack_value,"numeric(24,8)",yes,,no,no,,"slack_value numeric(24,8)"
planning,run_constraints,9,satisfied,boolean,yes,,no,no,,satisfied boolean
planning,run_constraints,10,details,jsonb,no,'{}',no,no,,details jsonb NOT NULL DEFAULT '{}'
planning,run_constraints,11,"UNIQUE(optimization_run_id,constraint_definition_id)",,yes,,no,yes,,"UNIQUE(optimization_run_id,constraint_definition_id)"
planning,candidate_plans,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
planning,candidate_plans,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
planning,candidate_plans,3,optimization_run_id,uuid,no,,no,no,planning.optimization_runs(id),optimization_run_id uuid NOT NULL REFERENCES planning.optimization_runs(id) ON DELETE CASCADE
planning,candidate_plans,4,incident_id,uuid,yes,,no,no,incident.incidents(id),incident_id uuid REFERENCES incident.incidents(id)
planning,candidate_plans,5,scenario_version_id,uuid,no,,no,no,planning.scenario_versions(id),scenario_version_id uuid NOT NULL REFERENCES planning.scenario_versions(id)
planning,candidate_plans,6,plan_number,integer,no,,no,no,,plan_number integer NOT NULL
planning,candidate_plans,7,name,text,no,,no,no,,name text NOT NULL
